level,word,meaning,field,example_index,situation,ko,current_tl,proposed_tl,reason,issue_count_for_word
5,리더십,リーダーシップ,examples.tl,6,社内研修,차세대 리더십 개발을 위한 멘토링 프로그램을 운영하고 있다.,차세대 리더십 개발을 위한 멘토링 프로그램을 운영하고 있다.,,same_as_korean,11
5,리더십,リーダーシップ,examples.tl,7,ビジネスフォーラム講演,진정한 리더십은 지시보다 솔선수범에서 나온다.,진정한 리더십은 지시보다 솔선수범에서 나온다.,,same_as_korean,11
5,리더십,リーダーシップ,examples.tl,8,組織心理学研究,서번트 리더십은 구성원을 섬기는 것을 최우선으로 삼는 리더십 방식이다.,서번트 리더십은 구성원을 섬기는 것을 최우선으로 삼는 리더십 방식이다.,,same_as_korean,11
5,리더십,リーダーシップ,examples.tl,9,経済新聞のインタビュー,불확실한 경영 환경에서는 유연한 리더십이 더욱 중요해진다.,불확실한 경영 환경에서는 유연한 리더십이 더욱 중요해진다.,,same_as_korean,11
5,마케팅전략,マーケティング戦略,example_tl,,新製品発表会,새로운 마케팅전략을 통해 목표 시장의 점유율을 높일 계획이다.,새로운 마케팅전략을 통해 목표 시장의 점유율을 높일 계획이다.,,same_as_korean,11
5,마케팅전략,マーケティング戦略,examples.tl,1,新製品発表会,새로운 마케팅전략을 통해 목표 시장의 점유율을 높일 계획이다.,새로운 마케팅전략을 통해 목표 시장의 점유율을 높일 계획이다.,,same_as_korean,11
5,마케팅전략,マーケティング戦略,examples.tl,10,ビジネスコンサルティングのご提案,디지털 마케팅전략으로 전환하면 비용 대비 효과를 극대화할 수 있다.,디지털 마케팅전략으로 전환하면 비용 대비 효과를 극대화할 수 있다.,,same_as_korean,11
5,마케팅전략,マーケティング戦略,examples.tl,2,広告代理店のプレゼンテーション,SNS를 활용한 마케팅전략이 젊은 소비자층에게 큰 효과를 보이고 있다.,SNS를 활용한 마케팅전략이 젊은 소비자층에게 큰 효과를 보이고 있다.,,same_as_korean,11
5,마케팅전략,マーケティング戦略,examples.tl,3,経営学の授業,"마케팅전략은 제품, 가격, 유통, 촉진의 4P를 중심으로 수립된다.","마케팅전략은 제품, 가격, 유통, 촉진의 4P를 중심으로 수립된다.",,same_as_korean,11
5,마케팅전략,マーケティング戦略,examples.tl,4,スタートアップへの投資の売り込み,차별화된 마케팅전략이 경쟁이 치열한 시장에서 살아남는 열쇠이다.,차별화된 마케팅전략이 경쟁이 치열한 시장에서 살아남는 열쇠이다.,,same_as_korean,11
5,마케팅전략,マーケティング戦略,examples.tl,5,世界市場への参入,각 국가별 문화적 차이를 반영한 마케팅전략이 필요하다.,각 국가별 문화적 차이를 반영한 마케팅전략이 필요하다.,,same_as_korean,11
5,마케팅전략,マーケティング戦略,examples.tl,6,ブランドリニューアルプロジェクト,브랜드 재정립을 위한 마케팅전략을 처음부터 다시 수립했다.,브랜드 재정립을 위한 마케팅전략을 처음부터 다시 수립했다.,,same_as_korean,11
5,마케팅전략,マーケティング戦略,examples.tl,7,マーケティングチームの評価,이번 마케팅전략은 예상보다 높은 ROI를 달성했다.,이번 마케팅전략은 예상보다 높은 ROI를 달성했다.,,same_as_korean,11
5,마케팅전략,マーケティング戦略,examples.tl,8,消費者調査プレゼンテーション,소비자 행동 분석 데이터를 바탕으로 마케팅전략을 정교화했다.,소비자 행동 분석 데이터를 바탕으로 마케팅전략을 정교화했다.,,same_as_korean,11
5,마케팅전략,マーケティング戦略,examples.tl,9,競合他社分析レポート,경쟁사의 마케팅전략을 분석하여 차별화 포인트를 찾아야 한다.,경쟁사의 마케팅전략을 분석하여 차별화 포인트를 찾아야 한다.,,same_as_korean,11
5,메타버스,メタバース,example_tl,,テクノロジー未来フォーラム,"메타버스는 가상 현실, 증강 현실, 블록체인, AI 기술이 융합된 몰입형 디지털 공간으로 인터넷의 차세대 진화 형태로 주목받고 있다.","메타버스는 가상 현실, 증강 현실, 블록체인, AI 기술이 융합된 몰입형 디지털 공간으로 인터넷의 차세대 진화 형태로 주목받고 있다.",,same_as_korean,11
5,메타버스,メタバース,examples.tl,1,テクノロジー未来フォーラム,"메타버스는 가상 현실, 증강 현실, 블록체인, AI 기술이 융합된 몰입형 디지털 공간으로 인터넷의 차세대 진화 형태로 주목받고 있다.","메타버스는 가상 현실, 증강 현실, 블록체인, AI 기술이 융합된 몰입형 디지털 공간으로 인터넷의 차세대 진화 형태로 주목받고 있다.",,same_as_korean,11
5,메타버스,メタバース,examples.tl,10,インフラ技術講座,"메타버스의 상용화를 위해서는 실시간 렌더링, 초저지연 통신, 공간 컴퓨팅 등 다양한 핵심 기술의 성숙이 필요하다.","메타버스의 상용화를 위해서는 실시간 렌더링, 초저지연 통신, 공간 컴퓨팅 등 다양한 핵심 기술의 성숙이 필요하다.",,same_as_korean,11
5,메타버스,メタバース,examples.tl,2,教育イノベーション講演会,메타버스 기반의 교육 플랫폼은 학생들이 역사적 사건이나 과학 실험을 가상으로 체험하며 학습할 수 있는 환경을 제공한다.,메타버스 기반의 교육 플랫폼은 학생들이 역사적 사건이나 과학 실험을 가상으로 체험하며 학습할 수 있는 환경을 제공한다.,,same_as_korean,11
5,메타버스,メタバース,examples.tl,3,産業訓練技術プレゼンテーション,"메타버스를 활용한 가상 훈련 시스템은 실제 위험이 따르는 의료, 군사, 산업 분야에서 안전한 시뮬레이션 훈련을 가능하게 한다.","메타버스를 활용한 가상 훈련 시스템은 실제 위험이 따르는 의료, 군사, 산업 분야에서 안전한 시뮬레이션 훈련을 가능하게 한다.",,same_as_korean,11
5,메타버스,メタバース,examples.tl,4,不動産テクノロジー分析,메타버스 내 가상 부동산 거래는 디지털 자산 시장의 새로운 영역을 열었으나 과도한 투기에 대한 우려도 제기되고 있다.,메타버스 내 가상 부동산 거래는 디지털 자산 시장의 새로운 영역을 열었으나 과도한 투기에 대한 우려도 제기되고 있다.,,same_as_korean,11
5,메타버스,メタバース,examples.tl,5,リモートワーク革新講座,메타버스 기반의 가상 오피스는 원격 근무의 단점인 소속감 결여와 협업 효율 저하를 극복하는 새로운 솔루션으로 주목받고 있다.,메타버스 기반의 가상 오피스는 원격 근무의 단점인 소속감 결여와 협업 효율 저하를 극복하는 새로운 솔루션으로 주목받고 있다.,,same_as_korean,11
5,메타버스,メタバース,examples.tl,6,ファッション業界イノベーションレポート,패션 브랜드들은 메타버스 내에서 가상 컬렉션을 선보이고 디지털 의상 판매를 통해 새로운 수익 모델을 창출하고 있다.,패션 브랜드들은 메타버스 내에서 가상 컬렉션을 선보이고 디지털 의상 판매를 통해 새로운 수익 모델을 창출하고 있다.,,same_as_korean,11
5,메타버스,メタバース,examples.tl,7,社会文化的議論,"메타버스의 확산은 현실과 가상 세계의 경계를 흐리게 하며 정체성, 사회적 관계, 법적 규범에 관한 근본적인 질문을 제기한다.","메타버스의 확산은 현실과 가상 세계의 경계를 흐리게 하며 정체성, 사회적 관계, 법적 규범에 관한 근본적인 질문을 제기한다.",,same_as_korean,11
5,메타버스,メタバース,examples.tl,8,ヘルスケアイノベーションフォーラム,메타버스 기술을 의료 재활에 적용하면 환자가 가상 환경에서 흥미롭게 재활 훈련에 참여하도록 동기를 부여할 수 있다.,메타버스 기술을 의료 재활에 적용하면 환자가 가상 환경에서 흥미롭게 재활 훈련에 참여하도록 동기를 부여할 수 있다.,,same_as_korean,11
5,메타버스,メタバース,examples.tl,9,企業マーケティング戦略セミナー,메타버스 마케팅은 소비자가 브랜드와 가상 공간에서 직접 상호작용하는 몰입형 경험을 통해 브랜드 충성도를 높인다.,메타버스 마케팅은 소비자가 브랜드와 가상 공간에서 직접 상호작용하는 몰입형 경험을 통해 브랜드 충성도를 높인다.,,same_as_korean,11
5,면역반응,免疫反応,example_tl,,医学講座,"면역반응은 크게 선천면역과 후천면역으로 나뉘며, 병원체에 대한 방어 기전을 형성한다.","면역반응은 크게 선천면역과 후천면역으로 나뉘며, 병원체에 대한 방어 기전을 형성한다.",,same_as_korean,11
5,면역반응,免疫反応,examples.tl,1,医学講座,"면역반응은 크게 선천면역과 후천면역으로 나뉘며, 병원체에 대한 방어 기전을 형성한다.","면역반응은 크게 선천면역과 후천면역으로 나뉘며, 병원체에 대한 방어 기전을 형성한다.",,same_as_korean,11
5,면역반응,免疫反応,examples.tl,10,ラボ実験レポート,동물 모델 실험에서 해당 항원은 강력한 중화 항체 생성을 포함한 복합적인 면역반응을 유도하였다.,동물 모델 실험에서 해당 항원은 강력한 중화 항체 생성을 포함한 복합적인 면역반응을 유도하였다.,,same_as_korean,11
5,면역반응,免疫反応,examples.tl,2,ワクチン研究発表,백신 접종 후 체내에서 항원 특이적 면역반응이 유도되어 장기적인 보호 효과가 나타난다.,백신 접종 후 체내에서 항원 특이적 면역반응이 유도되어 장기적인 보호 효과가 나타난다.,,same_as_korean,11
5,면역반응,免疫反応,examples.tl,3,臨床試験報告書,이 신약 후보 물질은 과도한 면역반응을 억제하여 자가면역 질환의 증상을 완화하는 것으로 확인되었다.,이 신약 후보 물질은 과도한 면역반응을 억제하여 자가면역 질환의 증상을 완화하는 것으로 확인되었다.,,same_as_korean,11
5,면역반응,免疫反応,examples.tl,4,患者相談,이식 거부 반응은 수혜자의 면역반응이 공여자의 조직을 이물질로 인식하여 공격할 때 발생한다.,이식 거부 반응은 수혜자의 면역반응이 공여자의 조직을 이물질로 인식하여 공격할 때 발생한다.,,same_as_korean,11
5,면역반응,免疫反応,examples.tl,5,感染症ジャーナル,일부 환자에서 나타나는 사이토카인 폭풍은 조절되지 않은 면역반응이 오히려 조직을 손상시키는 현상이다.,일부 환자에서 나타나는 사이토카인 폭풍은 조절되지 않은 면역반응이 오히려 조직을 손상시키는 현상이다.,,same_as_korean,11
5,면역반응,免疫反応,examples.tl,6,生物学の教科書,"T세포와 B세포는 후천적 면역반응의 핵심 세포로, 항원을 특이적으로 인식하여 기억 세포를 형성한다.","T세포와 B세포는 후천적 면역반응의 핵심 세포로, 항원을 특이적으로 인식하여 기억 세포를 형성한다.",,same_as_korean,11
5,면역반응,免疫反応,examples.tl,7,アレルギークリニックの診察,알레르기 반응은 무해한 물질에 대해 면역반응이 과민하게 활성화됨으로써 발생하는 병리적 현상이다.,알레르기 반응은 무해한 물질에 대해 면역반응이 과민하게 활성화됨으로써 발생하는 병리적 현상이다.,,same_as_korean,11
5,면역반응,免疫反応,examples.tl,8,新型コロナウイルスの研究論文,중증 코로나 환자에서 관찰된 과도한 면역반응은 폐 섬유화 등 장기적인 후유증을 유발할 수 있다.,중증 코로나 환자에서 관찰된 과도한 면역반응은 폐 섬유화 등 장기적인 후유증을 유발할 수 있다.,,same_as_korean,11
5,면역반응,免疫反応,examples.tl,9,がん免疫療法の説明,면역항암제는 암세포에 대한 면역반응을 활성화시켜 인체 스스로 암을 제거하도록 유도하는 치료제이다.,면역항암제는 암세포에 대한 면역반응을 활성화시켜 인체 스스로 암을 제거하도록 유도하는 치료제이다.,,same_as_korean,11
5,무역적자,貿易赤字,example_tl,,貿易省統計,에너지 수입 급증으로 올해 무역적자 규모가 역대 최대치를 경신했다.,에너지 수입 급증으로 올해 무역적자 규모가 역대 최대치를 경신했다.,,same_as_korean,11
5,무역적자,貿易赤字,examples.tl,1,貿易省統計,에너지 수입 급증으로 올해 무역적자 규모가 역대 최대치를 경신했다.,에너지 수입 급증으로 올해 무역적자 규모가 역대 최대치를 경신했다.,,same_as_korean,11
5,무역적자,貿易赤字,examples.tl,10,国会予算審査,무역적자 심화로 인한 외화 유출을 막기 위해 외환 관리 규정을 강화해야 한다.,무역적자 심화로 인한 외화 유출을 막기 위해 외환 관리 규정을 강화해야 한다.,,same_as_korean,11
5,무역적자,貿易赤字,examples.tl,2,経済分析レポート,만성적인 무역적자는 외환 보유액을 잠식하고 통화 가치를 하락시키는 요인이 된다.,만성적인 무역적자는 외환 보유액을 잠식하고 통화 가치를 하락시키는 요인이 된다.,,same_as_korean,11
5,무역적자,貿易赤字,examples.tl,3,政府記者会見,무역적자 축소를 위해 수출 경쟁력 강화와 수입 대체 산업 육성이 병행 추진된다.,무역적자 축소를 위해 수출 경쟁력 강화와 수입 대체 산업 육성이 병행 추진된다.,,same_as_korean,11
5,무역적자,貿易赤字,examples.tl,4,国際経済講義,무역적자가 반드시 경제 실패를 의미하지는 않으며 내수 투자 확대의 결과일 수도 있다.,무역적자가 반드시 경제 실패를 의미하지는 않으며 내수 투자 확대의 결과일 수도 있다.,,same_as_korean,11
5,무역적자,貿易赤字,examples.tl,5,貿易交渉のニュース,상대국이 무역적자를 근거로 자국 산업 보호를 위한 관세 장벽을 높이고 있다.,상대국이 무역적자를 근거로 자국 산업 보호를 위한 관세 장벽을 높이고 있다.,,same_as_korean,11
5,무역적자,貿易赤字,examples.tl,6,為替レート分析,무역적자 확대는 외환 수급 불균형을 야기하여 원화 약세로 이어질 수 있다.,무역적자 확대는 외환 수급 불균형을 야기하여 원화 약세로 이어질 수 있다.,,same_as_korean,11
5,무역적자,貿易赤字,examples.tl,7,経済研究所フォーラム,미국의 대중 무역적자는 양국 간 무역 마찰의 핵심 쟁점으로 부각되어 왔다.,미국의 대중 무역적자는 양국 간 무역 마찰의 핵심 쟁점으로 부각되어 왔다.,,same_as_korean,11
5,무역적자,貿易赤字,examples.tl,8,企業の輸出戦略,부품 소재 국산화를 통해 수입 의존도를 낮추고 무역적자를 줄이는 것이 목표다.,부품 소재 국산화를 통해 수입 의존도를 낮추고 무역적자를 줄이는 것이 목표다.,,same_as_korean,11
5,무역적자,貿易赤字,examples.tl,9,経済学教授コラム,구조적 무역적자를 해소하기 위해서는 단기 처방보다 산업 구조 고도화가 필요하다.,구조적 무역적자를 해소하기 위해서는 단기 처방보다 산업 구조 고도화가 필요하다.,,same_as_korean,11
5,문헌검토,文献レビュー,example_tl,,論文執筆の初期段階,논문 작성 전에 철저한 문헌검토가 필수적이다.,논문 작성 전에 철저한 문헌검토가 필수적이다.,,same_as_korean,11
5,문헌검토,文献レビュー,examples.tl,1,論文執筆の初期段階,논문 작성 전에 철저한 문헌검토가 필수적이다.,논문 작성 전에 철저한 문헌검토가 필수적이다.,,same_as_korean,11
5,문헌검토,文献レビュー,examples.tl,10,研究貢献,심층적인 문헌검토는 연구의 독창성을 강화시킨다.,심층적인 문헌검토는 연구의 독창성을 강화시킨다.,,same_as_korean,11
5,문헌검토,文献レビュー,examples.tl,2,研究計画,문헌검토를 통해 기존 연구의 공백을 파악할 수 있다.,문헌검토를 통해 기존 연구의 공백을 파악할 수 있다.,,same_as_korean,11
5,문헌검토,文献レビュー,examples.tl,3,論文指導アドバイザーの指導,지도교수님은 문헌검토의 범위를 더 넓히라고 조언했다.,지도교수님은 문헌검토의 범위를 더 넓히라고 조언했다.,,same_as_korean,11
5,문헌검토,文献レビュー,examples.tl,4,研究報告書,문헌검토는 연구의 이론적 기반을 제공한다.,문헌검토는 연구의 이론적 기반을 제공한다.,,same_as_korean,11
5,문헌검토,文献レビュー,examples.tl,5,データベース検索,문헌검토를 위해 여러 학술 데이터베이스를 활용했다.,문헌검토를 위해 여러 학술 데이터베이스를 활용했다.,,same_as_korean,11
5,문헌검토,文献レビュー,examples.tl,6,研究方法のクラス,체계적 문헌검토는 특정 주제의 모든 관련 연구를 망라한다.,체계적 문헌검토는 특정 주제의 모든 관련 연구를 망라한다.,,same_as_korean,11
5,문헌검토,文献レビュー,examples.tl,7,論文改訂,심사위원이 문헌검토 부분에 더 많은 최근 연구를 포함하라고 요청했다.,심사위원이 문헌검토 부분에 더 많은 최근 연구를 포함하라고 요청했다.,,same_as_korean,11
5,문헌검토,文献レビュー,examples.tl,8,学術論文,문헌검토는 단순 요약이 아니라 비판적 분석이어야 한다.,문헌검토는 단순 요약이 아니라 비판적 분석이어야 한다.,,same_as_korean,11
5,문헌검토,文献レビュー,examples.tl,9,研究動向の追跡,문헌검토를 통해 해당 분야의 최신 연구 동향을 파악했다.,문헌검토를 통해 해당 분야의 최신 연구 동향을 파악했다.,,same_as_korean,11
5,문화다양성,文化的多様性,example_tl,,ユネスコ文化フォーラム,유네스코는 문화다양성을 인류의 공동 유산으로 보호하기 위한 국제협약을 채택했다.,유네스코는 문화다양성을 인류의 공동 유산으로 보호하기 위한 국제협약을 채택했다.,,same_as_korean,11
5,문화다양성,文化的多様性,examples.tl,1,ユネスコ文化フォーラム,유네스코는 문화다양성을 인류의 공동 유산으로 보호하기 위한 국제협약을 채택했다.,유네스코는 문화다양성을 인류의 공동 유산으로 보호하기 위한 국제협약을 채택했다.,,same_as_korean,11
5,문화다양성,文化的多様性,examples.tl,10,芸術機関のレポート,오케스트라 구성원의 문화다양성 확대는 레퍼토리 선정과 공연 해석 방식에 실질적인 변화를 가져왔다.,오케스트라 구성원의 문화다양성 확대는 레퍼토리 선정과 공연 해석 방식에 실질적인 변화를 가져왔다.,,same_as_korean,11
5,문화다양성,文化的多様性,examples.tl,2,移民政策の議論,문화다양성 정책은 이민자들의 문화적 권리를 보장하는 동시에 사회적 통합을 추구해야 한다는 과제를 안고 있다.,문화다양성 정책은 이민자들의 문화적 권리를 보장하는 동시에 사회적 통합을 추구해야 한다는 과제를 안고 있다.,,same_as_korean,11
5,문화다양성,文化的多様性,examples.tl,3,文化人類学の授業,세계화는 문화다양성을 촉진하기도 하지만 동시에 문화 획일화를 초래하는 양날의 검이다.,세계화는 문화다양성을 촉진하기도 하지만 동시에 문화 획일화를 초래하는 양날의 검이다.,,same_as_korean,11
5,문화다양성,文化的多様性,examples.tl,4,芸術資金の見直し,이번 지원 사업은 문화다양성을 반영하는 작품에 우선순위를 두어 소수 문화의 예술적 표현을 장려한다.,이번 지원 사업은 문화다양성을 반영하는 작품에 우선순위를 두어 소수 문화의 예술적 표현을 장려한다.,,same_as_korean,11
5,문화다양성,文化的多様性,examples.tl,5,文科省の方針発表,다문화 교육 커리큘럼은 문화다양성에 대한 이해와 존중을 핵심 역량으로 설정하고 있다.,다문화 교육 커리큘럼은 문화다양성에 대한 이해와 존중을 핵심 역량으로 설정하고 있다.,,same_as_korean,11
5,문화다양성,文化的多様性,examples.tl,6,国際映画祭シンポジウム,영화제는 문화다양성을 실천하기 위해 비서구권 작품을 경쟁 부문에 동등하게 포함시켰다.,영화제는 문화다양성을 실천하기 위해 비서구권 작품을 경쟁 부문에 동등하게 포함시켰다.,,same_as_korean,11
5,문화다양성,文化的多様性,examples.tl,7,都市文化研究,이주민 밀집 지역의 문화다양성은 도시 창조 경제의 자원으로 재발견되고 있다.,이주민 밀집 지역의 문화다양성은 도시 창조 경제의 자원으로 재발견되고 있다.,,same_as_korean,11
5,문화다양성,文化的多様性,examples.tl,8,メディア政策セミナー,방송 콘텐츠의 문화다양성 기준을 법제화하면 주류 서사에서 소외된 집단의 목소리가 확대될 수 있다.,방송 콘텐츠의 문화다양성 기준을 법제화하면 주류 서사에서 소외된 집단의 목소리가 확대될 수 있다.,,same_as_korean,11
5,문화다양성,文化的多様性,examples.tl,9,比較文化講座,문화다양성을 단순히 이국적 차이의 전시로 환원하는 것은 오히려 타자화를 강화하는 문제를 낳는다.,문화다양성을 단순히 이국적 차이의 전시로 환원하는 것은 오히려 타자화를 강화하는 문제를 낳는다.,,same_as_korean,11
5,문화산업화,文化的産業化。文化の商業化,example_tl,,メディア経済の授業,문화산업화는 예술 창작을 시장 논리에 종속시킴으로써 작품의 비판적 가능성을 약화시킨다는 비판을 받는다.,문화산업화는 예술 창작을 시장 논리에 종속시킴으로써 작품의 비판적 가능성을 약화시킨다는 비판을 받는다.,,same_as_korean,11
5,문화산업화,文化的産業化。文化の商業化,examples.tl,1,メディア経済の授業,문화산업화는 예술 창작을 시장 논리에 종속시킴으로써 작품의 비판적 가능성을 약화시킨다는 비판을 받는다.,문화산업화는 예술 창작을 시장 논리에 종속시킴으로써 작품의 비판적 가능성을 약화시킨다는 비판을 받는다.,,same_as_korean,11
5,문화산업화,文化的産業化。文化の商業化,examples.tl,10,著作権法フォーラム,문화산업화 시대에 창작자의 권리를 실질적으로 보호하려면 계약 구조와 수익 분배 모델의 전면적 재검토가 필요하다.,문화산업화 시대에 창작자의 권리를 실질적으로 보호하려면 계약 구조와 수익 분배 모델의 전면적 재검토가 필요하다.,,same_as_korean,11
5,문화산업화,文化的産業化。文化の商業化,examples.tl,2,文化研究論文,아도르노는 문화산업화가 예술을 표준화된 상품으로 변질시켜 수용자의 자율적 판단을 마비시킨다고 보았다.,아도르노는 문화산업화가 예술을 표준화된 상품으로 변질시켜 수용자의 자율적 판단을 마비시킨다고 보았다.,,same_as_korean,11
5,문화산업화,文化的産業化。文化の商業化,examples.tl,3,コンテンツ産業フォーラム,한류의 성공은 문화산업화 전략과 창의적 콘텐츠 품질의 균형을 유지한 결과로 평가된다.,한류의 성공은 문화산업화 전략과 창의적 콘텐츠 품질의 균형을 유지한 결과로 평가된다.,,same_as_korean,11
5,문화산업화,文化的産業化。文化の商業化,examples.tl,4,アートマネジメント講座,문화산업화 과정에서 독립 예술가들은 플랫폼 경제의 구조 안에서 새로운 생존 방식을 모색하고 있다.,문화산업화 과정에서 독립 예술가들은 플랫폼 경제의 구조 안에서 새로운 생존 방식을 모색하고 있다.,,same_as_korean,11
5,문화산업화,文化的産業化。文化の商業化,examples.tl,5,政府文化白書,문화산업화 정책은 창작 생태계의 지속 가능성을 위해 창작자의 저작권과 수익 배분 구조 개선을 수반해야 한다.,문화산업화 정책은 창작 생태계의 지속 가능성을 위해 창작자의 저작권과 수익 배분 구조 개선을 수반해야 한다.,,same_as_korean,11
5,문화산업화,文化的産業化。文化の商業化,examples.tl,6,文化人類学の話,전통 공예의 문화산업화는 장인 정신을 보존하는 동시에 경제적 생존을 가능하게 하는 복잡한 협상 과정이다.,전통 공예의 문화산업화는 장인 정신을 보존하는 동시에 경제적 생존을 가능하게 하는 복잡한 협상 과정이다.,,same_as_korean,11
5,문화산업화,文化的産業化。文化の商業化,examples.tl,7,文化批評エッセイ,인스타그램 알고리즘이 시각예술의 문화산업화를 가속화하면서 '좋아요'가 미적 가치 판단의 척도로 부상했다.,인스타그램 알고리즘이 시각예술의 문화산업화를 가속화하면서 '좋아요'가 미적 가치 판단의 척도로 부상했다.,,same_as_korean,11
5,문화산업화,文化的産業化。文化の商業化,examples.tl,8,音楽業界セミナー,스트리밍 서비스의 등장은 음악의 문화산업화 방식을 앨범 단위에서 개별 트랙 단위의 소비로 전환시켰다.,스트리밍 서비스의 등장은 음악의 문화산업화 방식을 앨범 단위에서 개별 트랙 단위의 소비로 전환시켰다.,,same_as_korean,11
5,문화산업화,文化的産業化。文化の商業化,examples.tl,9,国際文化経済会議,"문화산업화가 심화될수록 독립 출판, 소규모 갤러리, 실험 극단과 같은 대안 문화 공간의 역할이 더욱 중요해진다.","문화산업화가 심화될수록 독립 출판, 소규모 갤러리, 실험 극단과 같은 대안 문화 공간의 역할이 더욱 중요해진다.",,same_as_korean,11
5,문화자본,文化資本,example_tl,,社会学の講義,"부르디외에 따르면 문화자본은 체화된 형태, 객관화된 형태, 제도화된 형태의 세 가지로 분류된다.","부르디외에 따르면 문화자본은 체화된 형태, 객관화된 형태, 제도화된 형태의 세 가지로 분류된다.",,same_as_korean,11
5,문화자본,文化資本,examples.tl,1,社会学の講義,"부르디외에 따르면 문화자본은 체화된 형태, 객관화된 형태, 제도화된 형태의 세 가지로 분류된다.","부르디외에 따르면 문화자본은 체화된 형태, 객관화된 형태, 제도화된 형태의 세 가지로 분류된다.",,same_as_korean,11
5,문화자본,文化資本,examples.tl,10,文化研究会議,소셜미디어는 문화자본의 과시와 검증 방식을 변화시켜 '팔로워 수'와 '좋아요'를 새로운 상징 화폐로 만들어냈다.,소셜미디어는 문화자본의 과시와 검증 방식을 변화시켜 '팔로워 수'와 '좋아요'를 새로운 상징 화폐로 만들어냈다.,,same_as_korean,11
5,문화자본,文化資本,examples.tl,2,教育社会学の授業,학교 교육은 지식 전달의 기능뿐만 아니라 중산층의 문화자본을 재생산하는 제도적 기제로 작동한다.,학교 교육은 지식 전달의 기능뿐만 아니라 중산층의 문화자본을 재생산하는 제도적 기제로 작동한다.,,same_as_korean,11
5,문화자본,文化資本,examples.tl,3,芸術鑑賞プログラム,미술관 감상 능력은 타고나는 것이 아니라 가정 환경과 교육을 통해 형성되는 문화자본의 산물이다.,미술관 감상 능력은 타고나는 것이 아니라 가정 환경과 교육을 통해 형성되는 문화자본의 산물이다.,,same_as_korean,11
5,문화자본,文化資本,examples.tl,4,文化政策フォーラム,문화자본의 불평등한 분배를 해소하기 위해 공공 예술 교육 프로그램을 소외 계층에게 우선 제공해야 한다.,문화자본의 불평등한 분배를 해소하기 위해 공공 예술 교육 프로그램을 소외 계층에게 우선 제공해야 한다.,,same_as_korean,11
5,문화자본,文化資本,examples.tl,5,メディア研究論文,"디지털 리터러시는 정보화 시대에 새롭게 부상한 문화자본의 핵심 요소로, 디지털 격차는 새로운 계층 분화의 기제가 된다.","디지털 리터러시는 정보화 시대에 새롭게 부상한 문화자본의 핵심 요소로, 디지털 격차는 새로운 계층 분화의 기제가 된다.",,same_as_korean,11
5,문화자본,文化資本,examples.tl,6,キャリアカウンセリングの話,"창의 산업에서 성공하려면 전문 기술뿐만 아니라 네트워크, 취향, 문화적 감수성이라는 문화자본을 갖춰야 한다.","창의 산업에서 성공하려면 전문 기술뿐만 아니라 네트워크, 취향, 문화적 감수성이라는 문화자본을 갖춰야 한다.",,same_as_korean,11
5,문화자본,文化資本,examples.tl,7,移民統合研究,이민자들은 이주국에서의 사회적 통합을 위해 출신 문화의 문화자본을 새로운 환경의 언어와 코드로 번역해야 한다.,이민자들은 이주국에서의 사회적 통합을 위해 출신 문화의 문화자본을 새로운 환경의 언어와 코드로 번역해야 한다.,,same_as_korean,11
5,문화자본,文化資本,examples.tl,8,ジェンダー研究のクラス,젠더화된 문화자본 개념은 특정 지식과 취향이 여성보다 남성의 것으로 더 높게 평가받는 사회 구조를 비판한다.,젠더화된 문화자본 개념은 특정 지식과 취향이 여성보다 남성의 것으로 더 높게 평가받는 사회 구조를 비판한다.,,same_as_korean,11
5,문화자본,文化資本,examples.tl,9,芸術経済学の講義,문화자본을 소유한 예술가는 작품 판매 이전에 이미 상징적 권위의 장에서 우월한 위치를 점할 수 있다.,문화자본을 소유한 예술가는 작품 판매 이전에 이미 상징적 권위의 장에서 우월한 위치를 점할 수 있다.,,same_as_korean,11
5,문화정체성,文化的アイデンティティ,example_tl,,ポストコロニアル文学講義,식민지 경험을 거친 사회에서 문화정체성의 재구성은 독립 이후에도 지속되는 핵심적인 과제다.,식민지 경험을 거친 사회에서 문화정체성의 재구성은 독립 이후에도 지속되는 핵심적인 과제다.,,same_as_korean,11
5,문화정체성,文化的アイデンティティ,examples.tl,1,ポストコロニアル文学講義,식민지 경험을 거친 사회에서 문화정체성의 재구성은 독립 이후에도 지속되는 핵심적인 과제다.,식민지 경험을 거친 사회에서 문화정체성의 재구성은 독립 이후에도 지속되는 핵심적인 과제다.,,same_as_korean,11
5,문화정체성,文化的アイデンティティ,examples.tl,10,若者文化研究,K-팝 팬덤에 참여하는 해외 청소년들은 한국 문화정체성의 특정 요소를 자신의 정체성 서사에 통합시킨다.,K-팝 팬덤에 참여하는 해외 청소년들은 한국 문화정체성의 특정 요소를 자신의 정체성 서사에 통합시킨다.,,same_as_korean,11
5,문화정체성,文化的アイデンティティ,examples.tl,2,移民文学セミナー,이민 1.5세대 작가들은 두 문화 사이에서 유동적인 문화정체성을 문학적 자원으로 전환한다.,이민 1.5세대 작가들은 두 문화 사이에서 유동적인 문화정체성을 문학적 자원으로 전환한다.,,same_as_korean,11
